race_id,date,venue,race_number,dataset_version,exporter_version,row_id,registration_no,registration_no_missing,number,car_number,name,label_resolved,finish_rank,target_top1,target_top2,target_top3,title,category,girls,time_band,field_size,scheduled_start_time,race_is_s_class,race_class_scope,race_class_scope_reason,snapshot_joined,race_stage,class_stage,race_slot,normalized_race_number,scheduled_hour,venue_bank_length_m,venue_bank_length_delta_400,venue_straight_length_m,venue_center_cant_deg,venue_straight_cant_deg,venue_straight_ratio,venue_bank_exposure,weather_wind_speed_mps,weather_wind_abs_mps,wind_x_bank_exposure,front_style_wind_load,front_style_short_bank_pressure,support_style_long_straight_signal,car1_score_rank,car1_back_count,car1_nige_count,car1_st_tori,axis_number,axis_back_count,axis_score_rank,is_early_slot,is_mid_slot,is_late_slot,is_after_22,is_midnight_meeting,venue_profile_known,venue_is_short_bank,venue_is_400m_bank,venue_is_500m_bank,venue_is_indoor,venue_is_coastal,venue_is_river,venue_is_mountain,weather_has_wind_speed,weather_is_strong_wind,car1_is_top_score,car1_style_escape,car1_is_max_back,venue_is_seibuen,seibuen_back10_self_powered_axis,axis_style_escape,program_average_points,program_recent_finish_index,program_age,program_style,program_comment_confidence,program_line_strength,program_venue_fit,program_class_band,program_prefecture,program_home_bank,program_graduation_term,program_win_rate,program_quinella_rate,program_trio_rate,program_nige_count,program_makuri_count,program_sashi_count,program_mark_count,program_back_count,program_gear_ratio,program_yosoin_mark,program_st_tori,program_average_points_rank,program_is_top_average_points,program_back_count_rank,program_is_max_back,program_front_style_score,program_support_style_score,program_line_type,program_line_id,program_line_position,program_line_size,program_same_line_count_ahead,program_same_line_count_behind,snapshot_race_id,snapshot_registration_no,snapshot_asof_date,snapshot_registration_no_missing,snapshot_name,snapshot_number,snapshot_venue,snapshot_race_number,snapshot_category,snapshot_race_class_scope,snapshot_class_band,snapshot_age,snapshot_style,snapshot_average_points,snapshot_win_rate,snapshot_quinella_rate,snapshot_trio_rate,snapshot_nige_count,snapshot_makuri_count,snapshot_sashi_count,snapshot_mark_count,snapshot_back_count,snapshot_profile_available,snapshot_recent_form_available,snapshot_lookback_races,snapshot_avg_finish,snapshot_top1_rate,snapshot_top2_rate,snapshot_top3_rate,snapshot_avg_agari,snapshot_popular_underperform_rate,snapshot_escape_survival_rate,snapshot_makuri_success_rate,snapshot_close_loss_positive_signal,snapshot_escape_skill_auto,snapshot_makuri_skill_auto,snapshot_kamashi_skill_auto,snapshot_marker_work_score_auto,snapshot_chigire_risk_auto,snapshot_solo_strength_auto,snapshot_chaos_upside_auto,snapshot_recent_form_score,snapshot_form_negative_risk,snapshot_form_positive_signal,snapshot_manual_scouting_available,snapshot_manual_research_only,snapshot_manual_confidence,snapshot_manual_effective_from,snapshot_manual_role_self_score,snapshot_manual_role_marker_score,snapshot_manual_solo_strength,snapshot_manual_escape_skill,snapshot_manual_makuri_skill,snapshot_manual_kamashi_skill,snapshot_manual_midpack_skill,snapshot_manual_marker_work_score,snapshot_manual_chigire_risk,snapshot_manual_chaos_upside,snapshot_final_role_self_score,snapshot_final_role_marker_score,snapshot_final_solo_strength,snapshot_final_escape_skill,snapshot_final_makuri_skill,snapshot_final_kamashi_skill,snapshot_final_midpack_skill,snapshot_final_marker_work_score,snapshot_final_chigire_risk,snapshot_final_chaos_upside,snapshot_strength_note,snapshot_weakness_note,snapshot_trend_note,snapshot_source_file,p1_probability,p2_probability,p3_probability,p1_raw_probability,p2_raw_probability,p3_raw_probability
20260529-12-03,2026-05-29,青森,3,rider_placement_v1,rider_placement_dataset_exporter_v1,20260529-12-03:015698:1,015698,0,1,1,佐藤　譲士郎,0,,,,,Ａ級一般,Ａ級一般,0,night,7,21:20,0,non_s,race_category_non_s,1,general,a_class,early,0.25,21,400.0,0.0,58.9,32.251944,2.8625,0.14725,1.05,0.0,0.0,0.0,0.0,0.0,1.0,1,9.0,5.0,1.0,0,0.0,0,True,False,False,False,True,1,0,1,0,0,0,0,1,False,False,True,True,True,False,False,False,82.59,4.01,26,逃,0.55,0.65,0.5,A1,埼　玉,大宮,123,0.14,0.29,0.48,5,2,1,0,9,3.85,◎,1.0,1,1,1,1,1.0,0.15,二分戦,1,1,1,0,0,20260529-12-03,015698,2026-05-14,0,佐藤　譲士郎,1,青森,3,Ａ級一般,non_s,A1,26,逃,82.66,0.12,0.29,0.45,4,2,1,0,7,1,1,10,4.2,0.0,0.3,0.5,11.78,0.1,1.0,0.0,0.1,0.6738,0.1571,0.4529,0.1407,0.3055,0.2697,0.2434,0.35,0.23,0.275,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2697,0.6738,0.1571,0.4529,0.0,0.1407,0.3055,0.2434,,,,data\raw\official\2026-05-14\races.json,0.332938807112,0.610728348488,0.818343583865,0.920861805482,0.896636192668,0.857811793068
20260529-12-03,2026-05-29,青森,3,rider_placement_v1,rider_placement_dataset_exporter_v1,20260529-12-03:013551:2,013551,0,2,2,女屋　文伸,0,,,,,Ａ級一般,Ａ級一般,0,night,7,21:20,0,non_s,race_category_non_s,1,general,a_class,early,0.25,21,400.0,0.0,58.9,32.251944,2.8625,0.14725,1.05,0.0,0.0,0.0,0.0,0.0,1.0,1,9.0,5.0,1.0,0,0.0,0,True,False,False,False,True,1,0,1,0,0,0,0,1,False,False,True,True,True,False,False,False,81.33,0.8,48,追,0.38,0.11,0.34,A2,埼　玉,大宮,83,0.0,0.04,0.2,0,0,0,1,0,3.92,○,0.0,2,0,0,0,0.0,1.0,二分戦,2,2,1,0,0,20260529-12-03,013551,2026-05-13,0,女屋　文伸,2,青森,3,Ａ級一般,non_s,A2,48,追,81.66,0.0,0.04,0.23,0,0,0,1,0,1,1,10,5.5,0.0,0.1,0.1,11.76,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.435,0.552,0.035,0.0422,0.07,0.42,0.049,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.0,0.0,0.0,0.0,0.435,0.552,0.0422,,,,data\raw\official\2026-05-13\races.json,0.138228328956,0.308362174352,0.475165235193,0.382320071592,0.452719587454,0.498082163093
20260529-12-03,2026-05-29,青森,3,rider_placement_v1,rider_placement_dataset_exporter_v1,20260529-12-03:015515:3,015515,0,3,3,平山　優太,0,,,,,Ａ級一般,Ａ級一般,0,night,7,21:20,0,non_s,race_category_non_s,1,general,a_class,early,0.25,21,400.0,0.0,58.9,32.251944,2.8625,0.14725,1.05,0.0,0.0,0.0,0.0,0.0,1.0,1,9.0,5.0,1.0,0,0.0,0,True,False,False,False,True,1,0,1,0,0,0,0,1,False,False,True,True,True,False,False,False,81.07,1.69,26,両,0.41,0.34,0.36,A2,福　島,いわき平,119,0.07,0.1,0.21,2,0,1,0,3,3.92,×,5.0,3,0,2,0,0.6,0.55,二分戦,3,6,1,0,0,20260529-12-03,015515,2026-05-13,0,平山　優太,3,青森,3,Ａ級一般,non_s,A2,26,両,81.76,0.09,0.09,0.22,1,0,1,0,1,1,1,10,5.0,0.1,0.1,0.2,12.97,0.1,0.0,0.0,0.2,0.2528,0.0,0.2,0.16,0.4843,0.088,0.1338,0.135,0.355,0.1545,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.088,0.2528,0.0,0.2,0.0,0.16,0.4843,0.1338,,,,data\raw\official\2026-05-13\races.json,0.231406870209,0.426020107829,0.568700978956,0.64003878115,0.625458190093,0.596129078417
20260529-12-03,2026-05-29,青森,3,rider_placement_v1,rider_placement_dataset_exporter_v1,20260529-12-03:014362:4,014362,0,4,4,岩崎　大和,0,,,,,Ａ級一般,Ａ級一般,0,night,7,21:20,0,non_s,race_category_non_s,1,general,a_class,early,0.25,21,400.0,0.0,58.9,32.251944,2.8625,0.14725,1.05,0.0,0.0,0.0,0.0,0.0,1.0,1,9.0,5.0,1.0,0,0.0,0,True,False,False,False,True,1,0,1,0,0,0,0,1,False,False,True,True,True,False,False,False,80.88,0.57,41,追,0.36,0.08,0.31,A2,茨　城,取手,94,0.0,0.03,0.14,0,0,1,0,0,3.92,▲,0.0,4,0,0,0,0.0,1.0,二分戦,4,3,1,0,0,20260529-12-03,014362,2026-05-13,0,岩崎　大和,4,青森,3,Ａ級一般,non_s,A2,41,追,80.95,0.0,0.0,0.12,0,0,0,0,0,1,1,10,4.7,0.0,0.1,0.2,11.2556,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.035,0.4615,0.07,0.1195,0.14,0.29,0.128,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.035,0.4615,0.1195,,,,data\raw\official\2026-05-13\races.json,0.124876046617,0.273112918358,0.450788626895,0.34538954094,0.40096865962,0.472529885926
20260529-12-03,2026-05-29,青森,3,rider_placement_v1,rider_placement_dataset_exporter_v1,20260529-12-03:012878:5,012878,0,5,5,安藤　宜明,0,,,,,Ａ級一般,Ａ級一般,0,night,7,21:20,0,non_s,race_category_non_s,1,general,a_class,early,0.25,21,400.0,0.0,58.9,32.251944,2.8625,0.14725,1.05,0.0,0.0,0.0,0.0,0.0,1.0,1,9.0,5.0,1.0,0,0.0,0,True,False,False,False,True,1,0,1,0,0,0,0,1,False,False,True,True,True,False,False,False,79.62,0.6,55,追,0.34,0.08,0.29,A2,神奈川,平塚,74,0.03,0.03,0.07,0,0,1,0,0,3.85,△,0.0,5,0,0,0,0.0,1.0,二分戦,5,7,1,0,0,20260529-12-03,012878,2026-05-06,0,安藤　宜明,5,青森,3,Ａ級一般,non_s,A2,55,追,79.95,0.04,0.04,0.08,0,0,1,0,0,1,1,10,5.1,0.0,0.0,0.1,12.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5258,0.043,0.033,0.045,0.345,0.0315,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.0,0.0,0.0,0.0,0.25,0.5258,0.033,,,,data\raw\official\2026-05-06\races.json,0.055838190842,0.152431055881,0.278134028902,0.154440564259,0.223790498555,0.291548262552
20260529-12-03,2026-05-29,青森,3,rider_placement_v1,rider_placement_dataset_exporter_v1,20260529-12-03:014385:6,014385,0,6,6,山本　淳,0,,,,,Ａ級一般,Ａ級一般,0,night,7,21:20,0,non_s,race_category_non_s,1,general,a_class,early,0.25,21,400.0,0.0,58.9,32.251944,2.8625,0.14725,1.05,0.0,0.0,0.0,0.0,0.0,1.0,1,9.0,5.0,1.0,0,0.0,0,True,False,False,False,True,1,0,1,0,0,0,0,1,False,False,True,True,True,False,False,False,79.3,0.89,50,両,0.36,0.14,0.31,A2,神奈川,川崎,94,0.0,0.1,0.13,0,1,2,0,0,3.92,,0.0,6,0,0,0,0.6,0.55,二分戦,6,9,1,0,0,20260529-12-03,014385,2026-05-06,0,山本　淳,6,青森,3,Ａ級一般,non_s,A2,50,両,79.08,0.0,0.08,0.12,0,0,2,0,0,1,1,10,5.4,0.0,0.1,0.1,12.69,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.285,0.5363,0.035,0.0772,0.08,0.375,0.086,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.0,0.0,0.0,0.0,0.285,0.5363,0.0772,,,,data\raw\official\2026-05-06\races.json,0.082846843912,0.151155062822,0.250141785596,0.22914269119,0.221917159023,0.262205970516
20260529-12-03,2026-05-29,青森,3,rider_placement_v1,rider_placement_dataset_exporter_v1,20260529-12-03:013013:7,013013,0,7,7,武田　靖夫,0,,,,,Ａ級一般,Ａ級一般,0,night,7,21:20,0,non_s,race_category_non_s,1,general,a_class,early,0.25,21,400.0,0.0,58.9,32.251944,2.8625,0.14725,1.05,0.0,0.0,0.0,0.0,0.0,1.0,1,9.0,5.0,1.0,0,0.0,0,True,False,False,False,True,1,0,1,0,0,0,0,1,False,False,True,True,True,False,False,False,76.66,0.1,53,追,0.3,0.08,0.25,A2,茨　城,取手,76,0.0,0.0,0.0,0,0,0,0,0,3.92,,0.0,7,0,0,0,0.0,1.0,二分戦,7,4,1,0,0,20260529-12-03,013013,2026-05-12,0,武田　靖夫,7,青森,3,Ａ級一般,non_s,A2,53,追,77.66,0.0,0.0,0.0,0,0,0,0,0,1,1,10,5.9,0.0,0.0,0.1,11.2222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5537,0.035,0.0422,0.045,0.425,0.0315,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.0,0.0,0.0,0.0,0.0,0.5537,0.0422,,,,data\raw\official\2026-05-12\races.json,0.033864912351,0.07819033227,0.158725760592,0.093665573564,0.114794543275,0.166381006687
20260529-12-04,2026-05-29,青森,4,rider_placement_v1,rider_placement_dataset_exporter_v1,20260529-12-04:013979:1,013979,0,1,1,竹内　優也,0,,,,,Ａ級一般,Ａ級一般,0,night,7,21:40,0,non_s,race_category_non_s,1,general,a_class,early,0.333333,21,400.0,0.0,58.9,32.251944,2.8625,0.14725,1.05,0.0,0.0,0.0,0.0,0.0,1.0,1,3.0,1.0,14.0,0,0.0,0,True,False,False,False,True,1,0,1,0,0,0,0,1,False,False,True,False,False,False,False,False,83.75,2.67,45,両,0.49,0.38,0.44,A2,北海道,函館,89,0.03,0.24,0.41,1,2,1,3,3,3.77,▲,14.0,1,1,4,0,0.6,0.55,三分戦,1,2,1,0,0,20260529-12-04,013979,2026-05-06,0,竹内　優也,1,青森,4,Ａ級一般,non_s,A2,45,両,84.0,0.04,0.29,0.45,1,2,1,3,3,1,1,10,4.2,0.0,0.4,0.4,11.64,0.1,1.0,0.0,0.0,0.4325,0.1571,0.237,0.3471,0.3558,0.2187,0.1845,0.32,0.245,0.224,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2187,0.4325,0.1571,0.237,0.0,0.3471,0.3558,0.1845,,,,data\raw\official\2026-05-06\races.json,0.201828576423,0.421202936098,0.617061322252,0.66616126676,0.700592717543,0.696771830989
20260529-12-04,2026-05-29,青森,4,rider_placement_v1,rider_placement_dataset_exporter_v1,20260529-12-04:015255:2,015255,0,2,2,樋口　開土,0,,,,,Ａ級一般,Ａ級一般,0,night,7,21:40,0,non_s,race_category_non_s,1,general,a_class,early,0.333333,21,400.0,0.0,58.9,32.251944,2.8625,0.14725,1.05,0.0,0.0,0.0,0.0,0.0,1.0,1,3.0,1.0,14.0,0,0.0,0,True,False,False,False,True,1,0,1,0,0,0,0,1,False,False,True,False,False,False,False,False,82.87,4.16,29,逃,0.52,0.43,0.47,A1,東　京,西武園,113,0.2,0.29,0.37,1,5,0,1,4,3.92,◎,1.0,2,0,3,0,1.0,0.15,三分戦,2,4,1,0,0,20260529-12-04,015255,2026-05-13,0,樋口　開土,2,青森,4,Ａ級一般,non_s,A1,29,逃,83.22,0.22,0.27,0.38,1,4,0,0,3,1,1,10,4.6,0.0,0.1,0.3,12.53,0.7,1.0,0.0,0.1,0.4582,0.44,0.3827,0.035,0.4935,0.347,0.1804,0.19,0.51,0.163,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.347,0.4582,0.44,0.3827,0.0,0.035,0.4935,0.1804,,,,data\raw\official\2026-05-13\races.json,0.242703540519,0.459360741354,0.626325238952,0.801074361541,0.764061127159,0.707232438335
20260529-12-04,2026-05-29,青森,4,rider_placement_v1,rider_placement_dataset_exporter_v1,20260529-12-04:012875:3,012875,0,3,3,中曽　直彦,0,,,,,Ａ級一般,Ａ級一般,0,night,7,21:40,0,non_s,race_category_non_s,1,general,a_class,early,0.333333,21,400.0,0.0,58.9,32.251944,2.8625,0.14725,1.05,0.0,0.0,0.0,0.0,0.0,1.0,1,3.0,1.0,14.0,0,0.0,0,True,False,False,False,True,1,0,1,0,0,0,0,1,False,False,True,False,False,False,False,False,82.56,1.88,53,追,0.44,0.14,0.4,A1,千　葉,千葉,74,0.04,0.12,0.32,0,0,1,2,0,3.93,△,0.0,3,0,0,0,0.0,1.0,三分戦,3,9,1,0,0,20260529-12-04,012875,2026-05-09,0,中曽　直彦,3,青森,4,Ａ級一般,non_s,A1,53,追,83.05,0.05,0.15,0.31,0,0,1,2,0,1,1,10,4.3,0.0,0.1,0.3,12.68,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.385,0.434,0.115,0.1152,0.195,0.34,0.1365,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115,0.0,0.0,0.0,0.0,0.385,0.434,0.1152,,,,data\raw\official\2026-05-09\races.json,0.123423653138,0.29310523029,0.471043390015,0.407375697633,0.487526017072,0.531891650797
